"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","peptidyl-tyrosine phosphorylation","GO:0018108","7.499655562694625e-11","10.124958682029112","214","1509","58","16178","ENSG00000142192,ENSG00000141510,ENSG00000196396,ENSG00000146904,ENSG00000134853,ENSG00000087589,ENSG00000197943,ENSG00000149177,ENSG00000181467,ENSG00000105568,ENSG00000068078,ENSG00000157404,ENSG00000113721,ENSG00000182578,ENSG00000013364,ENSG00000162733,ENSG00000120899,ENSG00000067606,ENSG00000261371,ENSG00000097007,ENSG00000113494,ENSG00000160712,ENSG00000141736,ENSG00000187116,ENSG00000096968,ENSG00000113575,ENSG00000157368,ENSG00000204580,ENSG00000061938,ENSG00000077782,ENSG00000143322,ENSG00000198400,ENSG00000037280,ENSG00000115539,ENSG00000151422,ENSG00000101336,ENSG00000136960,ENSG00000100311,ENSG00000019991,ENSG00000232810,ENSG00000197122,ENSG00000171105,ENSG00000102882,ENSG00000167191,ENSG00000010810,ENSG00000125508,ENSG00000254087,ENSG00000136573,ENSG00000000938,ENSG00000182866,ENSG00000136244,ENSG00000168959,ENSG00000111537,ENSG00000189056,ENSG00000259384,ENSG00000095970,ENSG00000017427,ENSG00000135744"
"GO:BP","phosphatidylinositol 3-kinase/protein kinase B signal transduction","GO:0043491","1.3684971279292015e-10","9.863756109708595","234","2152","75","16178","ENSG00000167601,ENSG00000198793,ENSG00000051382,ENSG00000106799,ENSG00000145675,ENSG00000134853,ENSG00000143398,ENSG00000102468,ENSG00000087589,ENSG00000149295,ENSG00000149177,ENSG00000105568,ENSG00000115355,ENSG00000073712,ENSG00000105647,ENSG00000068078,ENSG00000033327,ENSG00000157404,ENSG00000113721,ENSG00000182578,ENSG00000011405,ENSG00000041515,ENSG00000148737,ENSG00000162733,ENSG00000120899,ENSG00000168610,ENSG00000151577,ENSG00000173846,ENSG00000141736,ENSG00000096968,ENSG00000113575,ENSG00000142208,ENSG00000133636,ENSG00000204580,ENSG00000125398,ENSG00000077782,ENSG00000198400,ENSG00000113070,ENSG00000100311,ENSG00000019991,ENSG00000232810,ENSG00000197122,ENSG00000171105,ENSG00000166924,ENSG00000142627,ENSG00000187764,ENSG00000000938,ENSG00000133048,ENSG00000186951,ENSG00000259384,ENSG00000095970,ENSG00000185650,ENSG00000017427,ENSG00000135744,ENSG00000171862,ENSG00000115414,ENSG00000108561,ENSG00000147324,ENSG00000146648,ENSG00000150093,ENSG00000030304,ENSG00000112715,ENSG00000197461,ENSG00000148053,ENSG00000103197,ENSG00000078401,ENSG00000079337,ENSG00000164050,ENSG00000140443,ENSG00000136810,ENSG00000186111,ENSG00000150782,ENSG00000174175,ENSG00000174697,ENSG00000138685"
"GO:BP","purine ribonucleoside triphosphate metabolic process","GO:0009205","1.5600686691638294e-10","9.806856284990044","197","2445","72","16178","ENSG00000142192,ENSG00000080815,ENSG00000119421,ENSG00000168653,ENSG00000158864,ENSG00000178127,ENSG00000023228,ENSG00000139180,ENSG00000099795,ENSG00000004779,ENSG00000147684,ENSG00000110717,ENSG00000151366,ENSG00000198793,ENSG00000128609,ENSG00000184983,ENSG00000198888,ENSG00000109390,ENSG00000167792,ENSG00000065518,ENSG00000165264,ENSG00000140990,ENSG00000141959,ENSG00000164916,ENSG00000143437,ENSG00000188906,ENSG00000067057,ENSG00000164258,ENSG00000145494,ENSG00000267855,ENSG00000100644,ENSG00000130414,ENSG00000165280,ENSG00000164708,ENSG00000106633,ENSG00000174886,ENSG00000204389,ENSG00000089041,ENSG00000171105,ENSG00000181722,ENSG00000264424,ENSG00000111537,ENSG00000186951,ENSG00000108515,ENSG00000095970,ENSG00000017427,ENSG00000165629,ENSG00000105220,ENSG00000110955,ENSG00000099624,ENSG00000152234,ENSG00000115286,ENSG00000111640,ENSG00000152556,ENSG00000159199,ENSG00000111674,ENSG00000116459,ENSG00000154518,ENSG00000111669,ENSG00000178951,ENSG00000170906,ENSG00000160194,ENSG00000117118,ENSG00000100393,ENSG00000213619,ENSG00000241468,ENSG00000136521,ENSG00000109107,ENSG00000178035,ENSG00000154723,ENSG00000156411,ENSG00000130770"
"GO:BP","behavior","GO:0007610","1.8832737810604177e-10","9.725086539802398","254","1557","65","16178","ENSG00000142192,ENSG00000080815,ENSG00000176884,ENSG00000130203,ENSG00000273079,ENSG00000183454,ENSG00000064687,ENSG00000136531,ENSG00000141510,ENSG00000198793,ENSG00000147246,ENSG00000108576,ENSG00000101204,ENSG00000160716,ENSG00000149295,ENSG00000175344,ENSG00000140090,ENSG00000178394,ENSG00000073921,ENSG00000043591,ENSG00000196689,ENSG00000188906,ENSG00000125971,ENSG00000186868,ENSG00000168610,ENSG00000162545,ENSG00000069696,ENSG00000151577,ENSG00000107317,ENSG00000174469,ENSG00000162928,ENSG00000181856,ENSG00000170485,ENSG00000143322,ENSG00000130234,ENSG00000204305,ENSG00000107758,ENSG00000171766,ENSG00000181562,ENSG00000169684,ENSG00000137252,ENSG00000121764,ENSG00000168412,ENSG00000171105,ENSG00000104327,ENSG00000160307,ENSG00000176697,ENSG00000010810,ENSG00000157103,ENSG00000181656,ENSG00000184574,ENSG00000168959,ENSG00000161681,ENSG00000107984,ENSG00000131042,ENSG00000134259,ENSG00000142168,ENSG00000189056,ENSG00000095970,ENSG00000006128,ENSG00000159082,ENSG00000140836,ENSG00000171862,ENSG00000114416,ENSG00000187094"
"GO:BP","positive regulation of transferase activity","GO:0051347","2.411102141126285e-10","9.617784391286621","344","2287","101","16178","ENSG00000130203,ENSG00000166851,ENSG00000124762,ENSG00000178999,ENSG00000196396,ENSG00000163513,ENSG00000133059,ENSG00000141499,ENSG00000087589,ENSG00000175344,ENSG00000169252,ENSG00000274286,ENSG00000143748,ENSG00000115355,ENSG00000076984,ENSG00000073712,ENSG00000168067,ENSG00000188906,ENSG00000113721,ENSG00000182578,ENSG00000186868,ENSG00000162733,ENSG00000120899,ENSG00000144891,ENSG00000173327,ENSG00000097007,ENSG00000184160,ENSG00000069696,ENSG00000113494,ENSG00000160712,ENSG00000266173,ENSG00000141736,ENSG00000187116,ENSG00000150594,ENSG00000096968,ENSG00000113575,ENSG00000142208,ENSG00000157368,ENSG00000196126,ENSG00000077782,ENSG00000135341,ENSG00000012223,ENSG00000163221,ENSG00000145335,ENSG00000100311,ENSG00000175063,ENSG00000146143,ENSG00000185651,ENSG00000232810,ENSG00000197122,ENSG00000171105,ENSG00000105723,ENSG00000102882,ENSG00000181092,ENSG00000167191,ENSG00000010610,ENSG00000121716,ENSG00000133048,ENSG00000168959,ENSG00000125538,ENSG00000172175,ENSG00000111537,ENSG00000141433,ENSG00000189056,ENSG00000259384,ENSG00000095970,ENSG00000017427,ENSG00000135744,ENSG00000171862,ENSG00000101210,ENSG00000111961,ENSG00000146648,ENSG00000115484,ENSG00000072518,ENSG00000096384,ENSG00000149269,ENSG00000116106,ENSG00000166226,ENSG00000196419,ENSG00000113578,ENSG00000157193,ENSG00000101843,ENSG00000120889,ENSG00000112715,ENSG00000171867,ENSG00000197461,ENSG00000136826,ENSG00000078401,ENSG00000151414,ENSG00000091972,ENSG00000026508,ENSG00000136810,ENSG00000151694,ENSG00000174697,ENSG00000138685,ENSG00000160014,ENSG00000101265,ENSG00000110958,ENSG00000116288,ENSG00000102977,ENSG00000039650"
"GO:BP","purine nucleotide biosynthetic process","GO:0006164","2.7907624544928233e-10","9.554277128431991","214","295","25","16178","ENSG00000119421,ENSG00000168653,ENSG00000158864,ENSG00000178127,ENSG00000023228,ENSG00000139180,ENSG00000099795,ENSG00000004779,ENSG00000149084,ENSG00000147684,ENSG00000110717,ENSG00000151366,ENSG00000128609,ENSG00000184983,ENSG00000278540,ENSG00000131238,ENSG00000198888,ENSG00000109390,ENSG00000167792,ENSG00000065518,ENSG00000152782,ENSG00000091140,ENSG00000165264,ENSG00000140990,ENSG00000068366"
"GO:BP","purine nucleoside triphosphate metabolic process","GO:0009144","2.891855322646138e-10","9.538823438261375","200","186","20","16178","ENSG00000142192,ENSG00000080815,ENSG00000119421,ENSG00000168653,ENSG00000158864,ENSG00000178127,ENSG00000023228,ENSG00000139180,ENSG00000099795,ENSG00000004779,ENSG00000147684,ENSG00000110717,ENSG00000151366,ENSG00000198793,ENSG00000128609,ENSG00000184983,ENSG00000198888,ENSG00000109390,ENSG00000167792,ENSG00000065518"
"GO:BP","ribonucleoside triphosphate metabolic process","GO:0009199","3.8381992940372047e-10","9.415872478778887","203","186","20","16178","ENSG00000142192,ENSG00000080815,ENSG00000119421,ENSG00000168653,ENSG00000158864,ENSG00000178127,ENSG00000023228,ENSG00000139180,ENSG00000099795,ENSG00000004779,ENSG00000147684,ENSG00000110717,ENSG00000151366,ENSG00000198793,ENSG00000128609,ENSG00000184983,ENSG00000198888,ENSG00000109390,ENSG00000167792,ENSG00000065518"
"GO:BP","excitatory postsynaptic potential","GO:0060079","4.886471315604555e-10","9.311004646266698","45","24","7","16178","ENSG00000142192,ENSG00000176884,ENSG00000273079,ENSG00000161509,ENSG00000183454,ENSG00000105464,ENSG00000082701"
"GO:BP","purine-containing compound biosynthetic process","GO:0072522","5.265413696390833e-10","9.278567501211358","220","295","25","16178","ENSG00000119421,ENSG00000168653,ENSG00000158864,ENSG00000178127,ENSG00000023228,ENSG00000139180,ENSG00000099795,ENSG00000004779,ENSG00000149084,ENSG00000147684,ENSG00000110717,ENSG00000151366,ENSG00000128609,ENSG00000184983,ENSG00000278540,ENSG00000131238,ENSG00000198888,ENSG00000109390,ENSG00000167792,ENSG00000065518,ENSG00000152782,ENSG00000091140,ENSG00000165264,ENSG00000140990,ENSG00000068366"
"GO:BP","modulation of excitatory postsynaptic potential","GO:0098815","5.32779099697511e-10","9.27345282036943","32","16","6","16178","ENSG00000142192,ENSG00000176884,ENSG00000273079,ENSG00000161509,ENSG00000183454,ENSG00000105464"
"GO:BP","mitochondrial respiratory chain complex assembly","GO:0033108","5.778697369908573e-10","9.238170048918322","97","186","15","16178","ENSG00000119421,ENSG00000168653,ENSG00000158864,ENSG00000023228,ENSG00000139180,ENSG00000099795,ENSG00000004779,ENSG00000147684,ENSG00000110717,ENSG00000151366,ENSG00000128609,ENSG00000184983,ENSG00000198888,ENSG00000109390,ENSG00000065518"
"GO:BP","calcium ion import","GO:0070509","7.477281182086362e-10","9.126256287464539","74","709","22","16178","ENSG00000196876,ENSG00000144285,ENSG00000136531,ENSG00000153253,ENSG00000183873,ENSG00000168356,ENSG00000136546,ENSG00000185313,ENSG00000169432,ENSG00000007314,ENSG00000140090,ENSG00000120910,ENSG00000153956,ENSG00000196689,ENSG00000141837,ENSG00000113721,ENSG00000196632,ENSG00000221823,ENSG00000102001,ENSG00000151067,ENSG00000081248,ENSG00000157388"
"GO:BP","nucleoside triphosphate metabolic process","GO:0009141","9.532045898026214e-10","9.020813875136794","213","186","20","16178","ENSG00000142192,ENSG00000080815,ENSG00000119421,ENSG00000168653,ENSG00000158864,ENSG00000178127,ENSG00000023228,ENSG00000139180,ENSG00000099795,ENSG00000004779,ENSG00000147684,ENSG00000110717,ENSG00000151366,ENSG00000198793,ENSG00000128609,ENSG00000184983,ENSG00000198888,ENSG00000109390,ENSG00000167792,ENSG00000065518"
"GO:BP","response to amyloid-beta","GO:1904645","1.0132891042623778e-9","8.994266627223407","41","2071","25","16178","ENSG00000142192,ENSG00000080815,ENSG00000164885,ENSG00000082701,ENSG00000123384,ENSG00000175344,ENSG00000169252,ENSG00000153956,ENSG00000137745,ENSG00000141837,ENSG00000149968,ENSG00000067191,ENSG00000204305,ENSG00000152661,ENSG00000148408,ENSG00000162692,ENSG00000105409,ENSG00000010810,ENSG00000168959,ENSG00000064300,ENSG00000095970,ENSG00000017427,ENSG00000116106,ENSG00000171867,ENSG00000140443"
"GO:BP","long-term synaptic potentiation","GO:0060291","1.2397888017465552e-9","8.90665229068298","51","24","7","16178","ENSG00000142192,ENSG00000130203,ENSG00000273079,ENSG00000161509,ENSG00000183454,ENSG00000105464,ENSG00000082701"
"GO:BP","chemical synaptic transmission, postsynaptic","GO:0099565","1.4313246708873777e-9","8.844261842982634","52","24","7","16178","ENSG00000142192,ENSG00000176884,ENSG00000273079,ENSG00000161509,ENSG00000183454,ENSG00000105464,ENSG00000082701"
"GO:BP","positive regulation of synaptic transmission","GO:0050806","1.4384599218848268e-9","8.842102233840906","96","24","8","16178","ENSG00000142192,ENSG00000176884,ENSG00000130203,ENSG00000273079,ENSG00000161509,ENSG00000183454,ENSG00000105464,ENSG00000082701"
"GO:BP","nucleotide biosynthetic process","GO:0009165","2.5919389076229984e-9","8.586375239064909","236","295","25","16178","ENSG00000119421,ENSG00000168653,ENSG00000158864,ENSG00000178127,ENSG00000023228,ENSG00000139180,ENSG00000099795,ENSG00000004779,ENSG00000149084,ENSG00000147684,ENSG00000110717,ENSG00000151366,ENSG00000128609,ENSG00000184983,ENSG00000278540,ENSG00000131238,ENSG00000198888,ENSG00000109390,ENSG00000167792,ENSG00000065518,ENSG00000152782,ENSG00000091140,ENSG00000165264,ENSG00000140990,ENSG00000068366"
"GO:BP","regulation of lipid localization","GO:1905952","3.7197574972639393e-9","8.429485372223757","130","1612","42","16178","ENSG00000130203,ENSG00000073060,ENSG00000131408,ENSG00000064687,ENSG00000123384,ENSG00000132170,ENSG00000068366,ENSG00000100300,ENSG00000149357,ENSG00000165029,ENSG00000130208,ENSG00000160179,ENSG00000101670,ENSG00000144891,ENSG00000182718,ENSG00000151726,ENSG00000142208,ENSG00000084674,ENSG00000180432,ENSG00000079156,ENSG00000163874,ENSG00000232810,ENSG00000186350,ENSG00000112033,ENSG00000087237,ENSG00000267467,ENSG00000181092,ENSG00000175445,ENSG00000121769,ENSG00000234906,ENSG00000136244,ENSG00000132693,ENSG00000125538,ENSG00000025434,ENSG00000005421,ENSG00000186951,ENSG00000118785,ENSG00000095970,ENSG00000135744,ENSG00000137869,ENSG00000109320,ENSG00000100906"
"GO:BP","nucleoside phosphate biosynthetic process","GO:1901293","4.15078433201187e-9","8.381869831268656","241","295","25","16178","ENSG00000119421,ENSG00000168653,ENSG00000158864,ENSG00000178127,ENSG00000023228,ENSG00000139180,ENSG00000099795,ENSG00000004779,ENSG00000149084,ENSG00000147684,ENSG00000110717,ENSG00000151366,ENSG00000128609,ENSG00000184983,ENSG00000278540,ENSG00000131238,ENSG00000198888,ENSG00000109390,ENSG00000167792,ENSG00000065518,ENSG00000152782,ENSG00000091140,ENSG00000165264,ENSG00000140990,ENSG00000068366"
"GO:BP","inorganic cation import across plasma membrane","GO:0098659","8.618626590636972e-9","8.064561935060391","117","766","27","16178","ENSG00000196876,ENSG00000144285,ENSG00000136531,ENSG00000153253,ENSG00000183873,ENSG00000168356,ENSG00000136546,ENSG00000185313,ENSG00000169432,ENSG00000007314,ENSG00000163399,ENSG00000140090,ENSG00000120910,ENSG00000153956,ENSG00000196689,ENSG00000069431,ENSG00000196950,ENSG00000141837,ENSG00000099822,ENSG00000221823,ENSG00000124067,ENSG00000064651,ENSG00000102001,ENSG00000151067,ENSG00000081248,ENSG00000157388,ENSG00000166828"
"GO:BP","inorganic ion import across plasma membrane","GO:0099587","8.618626590636972e-9","8.064561935060391","117","766","27","16178","ENSG00000196876,ENSG00000144285,ENSG00000136531,ENSG00000153253,ENSG00000183873,ENSG00000168356,ENSG00000136546,ENSG00000185313,ENSG00000169432,ENSG00000007314,ENSG00000163399,ENSG00000140090,ENSG00000120910,ENSG00000153956,ENSG00000196689,ENSG00000069431,ENSG00000196950,ENSG00000141837,ENSG00000099822,ENSG00000221823,ENSG00000124067,ENSG00000064651,ENSG00000102001,ENSG00000151067,ENSG00000081248,ENSG00000157388,ENSG00000166828"
"GO:BP","response to peptide","GO:1901652","8.761373447611836e-9","8.05742780776298","294","1744","73","16178","ENSG00000142192,ENSG00000080815,ENSG00000164885,ENSG00000137642,ENSG00000159640,ENSG00000082701,ENSG00000141510,ENSG00000198793,ENSG00000196396,ENSG00000145675,ENSG00000134463,ENSG00000123384,ENSG00000175344,ENSG00000140090,ENSG00000169252,ENSG00000132170,ENSG00000118260,ENSG00000138378,ENSG00000153956,ENSG00000173039,ENSG00000137745,ENSG00000120053,ENSG00000105647,ENSG00000136504,ENSG00000141837,ENSG00000011405,ENSG00000149968,ENSG00000168610,ENSG00000067606,ENSG00000144891,ENSG00000168461,ENSG00000137936,ENSG00000096968,ENSG00000165113,ENSG00000142208,ENSG00000067191,ENSG00000166828,ENSG00000106633,ENSG00000181856,ENSG00000163558,ENSG00000077522,ENSG00000151422,ENSG00000204305,ENSG00000152661,ENSG00000111602,ENSG00000148408,ENSG00000197122,ENSG00000171105,ENSG00000105723,ENSG00000181092,ENSG00000162692,ENSG00000105409,ENSG00000070961,ENSG00000010810,ENSG00000197535,ENSG00000254087,ENSG00000070808,ENSG00000168959,ENSG00000125538,ENSG00000064300,ENSG00000259384,ENSG00000095970,ENSG00000112851,ENSG00000185650,ENSG00000017427,ENSG00000135744,ENSG00000026025,ENSG00000004799,ENSG00000109320,ENSG00000107104,ENSG00000182195,ENSG00000150907,ENSG00000116106"
"GO:BP","cellular response to amyloid-beta","GO:1904646","9.465380430091485e-9","8.023861926299315","32","2071","21","16178","ENSG00000142192,ENSG00000080815,ENSG00000164885,ENSG00000082701,ENSG00000123384,ENSG00000169252,ENSG00000153956,ENSG00000141837,ENSG00000067191,ENSG00000204305,ENSG00000152661,ENSG00000162692,ENSG00000105409,ENSG00000010810,ENSG00000168959,ENSG00000064300,ENSG00000095970,ENSG00000017427,ENSG00000116106,ENSG00000171867,ENSG00000140443"
"GO:BP","cellular response to peptide","GO:1901653","9.645336462597053e-9","8.015682618066693","242","1744","64","16178","ENSG00000142192,ENSG00000080815,ENSG00000164885,ENSG00000137642,ENSG00000159640,ENSG00000082701,ENSG00000141510,ENSG00000198793,ENSG00000196396,ENSG00000145675,ENSG00000134463,ENSG00000123384,ENSG00000169252,ENSG00000132170,ENSG00000153956,ENSG00000173039,ENSG00000120053,ENSG00000105647,ENSG00000141837,ENSG00000011405,ENSG00000168610,ENSG00000067606,ENSG00000144891,ENSG00000168461,ENSG00000137936,ENSG00000096968,ENSG00000165113,ENSG00000142208,ENSG00000067191,ENSG00000166828,ENSG00000106633,ENSG00000181856,ENSG00000163558,ENSG00000077522,ENSG00000151422,ENSG00000204305,ENSG00000152661,ENSG00000111602,ENSG00000197122,ENSG00000171105,ENSG00000105723,ENSG00000181092,ENSG00000162692,ENSG00000105409,ENSG00000070961,ENSG00000010810,ENSG00000197535,ENSG00000254087,ENSG00000070808,ENSG00000168959,ENSG00000125538,ENSG00000064300,ENSG00000259384,ENSG00000095970,ENSG00000185650,ENSG00000017427,ENSG00000135744,ENSG00000026025,ENSG00000004799,ENSG00000109320,ENSG00000107104,ENSG00000182195,ENSG00000150907,ENSG00000116106"
"GO:BP","positive regulation of kinase activity","GO:0033674","1.186204895260632e-8","7.925840288041435","271","2170","79","16178","ENSG00000124762,ENSG00000196396,ENSG00000163513,ENSG00000133059,ENSG00000087589,ENSG00000169252,ENSG00000274286,ENSG00000115355,ENSG00000076984,ENSG00000073712,ENSG00000168067,ENSG00000188906,ENSG00000113721,ENSG00000182578,ENSG00000186868,ENSG00000162733,ENSG00000120899,ENSG00000173327,ENSG00000097007,ENSG00000184160,ENSG00000069696,ENSG00000113494,ENSG00000160712,ENSG00000266173,ENSG00000141736,ENSG00000187116,ENSG00000150594,ENSG00000096968,ENSG00000113575,ENSG00000142208,ENSG00000157368,ENSG00000196126,ENSG00000077782,ENSG00000135341,ENSG00000012223,ENSG00000163221,ENSG00000145335,ENSG00000100311,ENSG00000232810,ENSG00000197122,ENSG00000171105,ENSG00000181092,ENSG00000167191,ENSG00000010610,ENSG00000121716,ENSG00000133048,ENSG00000168959,ENSG00000125538,ENSG00000172175,ENSG00000111537,ENSG00000141433,ENSG00000189056,ENSG00000259384,ENSG00000095970,ENSG00000017427,ENSG00000135744,ENSG00000101210,ENSG00000111961,ENSG00000146648,ENSG00000072518,ENSG00000096384,ENSG00000149269,ENSG00000116106,ENSG00000196419,ENSG00000113578,ENSG00000157193,ENSG00000101843,ENSG00000120889,ENSG00000112715,ENSG00000171867,ENSG00000197461,ENSG00000078401,ENSG00000026508,ENSG00000136810,ENSG00000151694,ENSG00000174697,ENSG00000138685,ENSG00000160014,ENSG00000101265"
"GO:BP","neuron projection organization","GO:0106027","1.398098560828718e-8","7.85446221134053","71","24","7","16178","ENSG00000142192,ENSG00000080815,ENSG00000164885,ENSG00000130203,ENSG00000273079,ENSG00000176749,ENSG00000082701"
"GO:BP","regulation of synaptic transmission, glutamatergic","GO:0051966","1.6837059184214634e-8","7.77373376150618","55","16","6","16178","ENSG00000176884,ENSG00000164885,ENSG00000273079,ENSG00000161509,ENSG00000183454,ENSG00000105464"
