symbol	globalScore	otGeneticsPortal	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
GSK3B	0.054318133329949	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4467460239171034	No data	No data	1	0	0	1	1	1	0.9523800000000001	1	-0.711294019587414	-0.926888883772421	0	-1	No data	-0.41071500000000005	-1	-1
PRMT5	0.05428921486102441	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4465081804895438	No data	No data	0.5	0	0	1	1	0	0.8822600000000002	1	-0.9624921858720566	0	-1	No data	No data	No data	-1	-1
GPR22	0.053958658783966454	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.44378948225648335	No data	No data	No data	1	0	0	0	0	0.838335	No data	-0.32267138987289024	-0.2744538023630677	0	No data	No data	0	0.5	0.5
EPHX2	0.05387592307626501	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4431090124725335	No data	No data	0.5	0	0	1	1	1	0	1	0.4130027088976871	-0.709842183835489	0	No data	No data	0	0.5	-1
HSPA12B	0.05384724253407059	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.442873125901997	No data	No data	No data	0	0	0	0	0	0.6574350000000002	No data	-0.356740987705772	No data	0	No data	No data	-0.030612499999999977	-1	0
NCOR1	0.05378680415153807	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4423760431520363	No data	No data	No data	0	0	1	0	0	0.5450800000000001	1	-0.9156074182121275	-0.913750821826958	0	-1	-1	0	-1	-1
EPAS1	0.05368178140499253	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4415122709352138	No data	No data	1	0	0	1	1	0	0.3908050000000003	1	-0.6501354448843509	-0.9690222986028165	0	-1	-1	0	0.5	-1
PIEZO1	0.05364324230494921	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4411953014693245	No data	No data	No data	1	0	0	0	0	0.06981499999999982	No data	-0.3994582204625964	-0.9186887567382526	0	No data	No data	0	-1	0
MCM3AP	0.053589078929281754	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.44074982826842524	No data	No data	No data	0	0	0	0	0	0	No data	-0.5095853302771411	-0.022060910089015118	-1	No data	No data	0	-1	-1
LRRC8A	0.053219499074597054	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4377101742803672	No data	No data	No data	1	0	0	0	0	0.9506149999999998	No data	-0.6942071264846843	-0.8480539193722575	0	No data	No data	0	-1	-1
SNHG4	0.053219499074597054	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4377101742803672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
POU2F3	0.05313921665394242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.43704988185094884	No data	No data	No data	1	0	0	0	0	0.5986249999999999	No data	-0.10543863304855183	-0.5270768324545155	0	No data	No data	0	1	0.5
NR4A1	0.05310948063285818	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.43680531436727266	No data	No data	No data	0	0	1	1	0	0.5902999999999998	No data	-0.5304230047926651	-0.45202533831599084	0	No data	No data	0	-1	-1
TIMP1	0.053060376482951185	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4364014513774396	No data	No data	No data	0	1	0	0	0	0	No data	-0.15617837049385286	-0.903073488581402	0	-1	No data	0	0.5	-1
VGLL3	0.05248033936522765	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.43163086630425096	No data	No data	No data	0	0	0	0	0	0.4171799999999998	No data	-0.20243800791831634	0	0	No data	No data	0	0.5	0
IL13	0.05243509205868783	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.43125872438680257	No data	No data	1	0	1	0	0	1	0	No data	0.703063138153782	-0.8039983479926279	0	-1	No data	No data	1	1
BAX	0.05226610662370671	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.429868883342024	No data	No data	No data	0	0	1	1	0	0.609375	No data	-0.19493644509272767	-0.3232072952817	0	-1	-1	0	-1	-1
IL2	0.05224626439690216	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4297056885599657	No data	No data	No data	0	1	1	1	0	0	0	-0.12533861221087728	-0.9039313606550076	0	No data	No data	No data	No data	No data
UCP2	0.052240823904308155	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4296609425739474	No data	No data	No data	0	0	0	0	0	0.8058250000000001	No data	0.6495103146488852	-0.8564913998781228	0	No data	No data	-0.3122975	0.5	-1
FGF9	0.052169202287567606	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4290718819685139	No data	No data	No data	0	1	0	0	0	0.9759599999999999	No data	-0.7236924359241509	-0.966966381685865	0	No data	No data	-0.2548075000000001	0.5	0
LRG1	0.05216609978352514	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42904636505067845	No data	No data	No data	0	1	0	0	0	0	No data	0.9070639716607627	No data	0	No data	No data	0	1	0
ABCA1	0.052150019211827575	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42891410845370437	No data	No data	1	0	0	0	0	0	0.7655900000000002	No data	-0.5154198791414878	-0.9516484504204755	0	No data	No data	0	-1	-1
KIT	0.05210890188097228	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42857593401825195	No data	No data	1	1	0	1	1	1	0.13934500000000014	0	-0.748906022087935	-0.9831290176435922	0	-1	-1	0	0.5	0
ADAMTS13	0.05192206315706606	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42703925645034246	No data	No data	No data	0	1	0	0	0	0	No data	-0.2819337361950406	-0.6467719100616631	0	No data	No data	0	0.5	0
TLR2	0.05191767570390126	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4270031713138266	No data	No data	0.5	0	0	1	1	1	0	No data	0.02958949781204412	-0.9712005377879648	0	No data	No data	0	0.5	-1
MARCHF1	0.051912659497356003	0.07657738641852599	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17629993130737012	No data	No data	No data	0	0	0	0	0	0.01835000000000022	No data	-0.17138987289018548	0	0	No data	No data	0	0.5	0
GPR65	0.051720647441709094	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42538268866213147	No data	No data	No data	0	0	0	0	0	0	No data	-0.0975203167326526	-0.6481671044817805	0	No data	No data	0	0.5	0
JMJD6	0.05155638972851591	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4240317313341057	No data	No data	No data	0	0	1	1	0	0.888335	No data	-0.6847259845801208	-0.9261775315587178	0	No data	No data	0	0.5	-1
MAPK3	0.05154922998966693	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4239728452003788	No data	No data	0.5	0	0	1	1	0	0.8284950000000002	1	-0.36111689935403213	-0.7405796430633149	0	-1	No data	-0.5514500000000002	-1	-1
ITPR1	0.05153585751436675	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4238628616681025	No data	No data	No data	0	0	1	1	0	0.9075400000000002	No data	-0.9546780579287352	-0.8927274113714256	0	No data	No data	-0.1968824999999999	-1	-1
ADM	0.05147366569942993	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42335135760233417	No data	No data	0.5	0	1	1	0	0	0	No data	0.3068347572410919	-0.964918212701816	0	No data	No data	0	0.5	-1
GRB14	0.05145789172639339	0.0840363937349768	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0.2777799999999999	No data	-0.5023963325692853	-0.6660532723281481	0	No data	No data	0	0.5	0
TNFRSF12A	0.051419776703915156	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42290814107401803	No data	No data	0.5	1	0	0	0	0	No data	No data	0.6367993331944155	-0.2123185238501421	0	No data	No data	No data	-1	-1
ILK	0.051328131426961444	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4221543934656245	No data	No data	No data	0	0	1	1	1	0.9778750000000003	No data	-0.24202958949781206	-0.7026126816665392	0	No data	No data	0	-1	-1
HINT2	0.05108414880308545	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42014772901603137	No data	No data	No data	0	0	0	0	0	0.2944800000000001	No data	0.767034798916441	-0.8902655226573077	0	No data	No data	0	-1	-1
GATA4	0.05102062389618329	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4196252607749773	No data	No data	No data	0	0	0	0	0	0.5823950000000003	No data	-0.46217962075432384	-0.9800960714270398	0	No data	No data	0	0.5	0.5
TBX5	0.05101912896098875	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.41961296550057753	No data	No data	No data	0	0	0	0	0	0.8069499999999998	No data	-0.9533236090852261	-0.967422993451244	0	No data	No data	0	0.5	0.5
WNT11	0.051004449276310704	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4194922306674706	No data	No data	No data	0	1	0	0	0	0.87288	No data	-0.12273390289643671	-0.8489753523842277	0	No data	No data	0	0.5	0
VAV3	0.051002019946488834	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4194722503520185	No data	No data	No data	No data	No data	0	0	0	0.7697749999999999	No data	-0.228589289435299	-0.936783459230839	0	No data	No data	0	0.5	0
LCN2	0.05086384508532562	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.41833581457917995	No data	No data	No data	0	1	0	0	1	0	No data	0.7658887268180872	-0.9081327284738988	0	No data	No data	0	0.5	0
ECM1	0.05081989920698589	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4179743764145699	No data	No data	No data	0	1	0	0	0	0	No data	0.2659929151906648	-0.6307085104686008	0	No data	No data	No data	0.5	0
RUNX2	0.050694036734251595	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4169392053619701	No data	No data	No data	0	0	0	0	0	0.9328200000000002	No data	-0.699520733486143	-0.9436644650136435	0	No data	No data	0	0.5	0
TRIM38	0.05063244009180415	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.41643259636396046	No data	No data	No data	1	0	0	0	0	0	No data	0.2509897895394875	-0.7386382388412627	0	No data	No data	0	-1	0
ADGRL3	0.050619130005959544	0.07657738641852599	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.13374477547455663	No data	No data	No data	1	0	0	0	0	0.8120550000000002	No data	-0.9049802042092102	-0.28649232490722487	0	-1	No data	0	0.5	0
H2AX	0.050582546811421714	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4160222430755726	No data	No data	No data	0	0	0	0	0	0.8601399999999998	No data	0.7059804125859555	-0.8718670107224202	0	No data	No data	-0.5804200000000002	-1	-1
